order_id,order_total,num_items,item_price,discount_applied_percent,shipping_days,product_category,product_avg_rating,customer_past_order_count,customer_past_return_rate,customer_tenure_days,payment_method,is_first_purchase,used_size_guide,promo_used,weekend_order,returned
ORD_07100,954.01,1,954.01,0,5,Clothing,4.2,0,0.0,23,credit_card,1,0,0,1,0
ORD_07101,1887.81,3,662.39,5,3,Home,4.3,0,0.0,29,credit_card,1,0,0,1,0
ORD_07102,846.97,1,996.44,15,4,Electronics,3.8,24,0.561,1106,credit_card,0,0,1,0,0
ORD_07103,190.17,1,223.73,15,7,Beauty,3.0,45,0.049,678,apple_pay,0,0,1,1,1
ORD_07104,1876.62,2,938.31,0,5,Electronics,3.1,68,0.458,593,credit_card,0,0,0,0,0
ORD_07105,114.06,1,142.57,20,2,Clothing,3.2,1,0.109,1060,credit_card,0,1,1,0,1
ORD_07106,755.77,1,755.77,0,2,Sports,2.1,37,0.515,1187,apple_pay,0,0,0,0,1
ORD_07107,1613.81,2,896.56,10,2,Clothing,2.7,55,0.243,598,credit_card,0,0,1,0,1
ORD_07108,2365.74,3,876.2,10,2,Home,4.3,0,0.0,28,credit_card,1,0,1,1,0
ORD_07109,337.1,2,187.28,10,4,Electronics,4.3,4,0.476,716,credit_card,0,0,1,0,0
ORD_07110,26.29,1,29.21,10,5,Electronics,2.4,50,0.166,1101,debit_card,0,0,1,0,0
ORD_07111,1418.36,3,525.32,10,2,Clothing,2.7,13,0.525,281,paypal,0,0,1,0,0
ORD_07112,127.46,1,127.46,0,4,Books,3.3,27,0.358,413,credit_card,0,0,0,0,1
ORD_07113,814.68,4,214.39,5,7,Beauty,3.3,2,0.135,56,credit_card,0,0,0,1,0
ORD_07114,133.33,3,49.38,10,2,Beauty,4.8,25,0.564,1415,apple_pay,0,0,1,0,1
ORD_07115,1697.33,2,998.43,15,3,Clothing,3.1,11,0.243,557,paypal,0,0,1,0,0
ORD_07116,1621.76,2,810.88,0,2,Home,3.6,0,0.0,1,credit_card,1,0,0,0,1
ORD_07117,379.36,1,446.31,15,2,Toys,3.8,72,0.429,844,debit_card,0,0,1,0,0
ORD_07118,870.39,1,1023.99,15,1,Beauty,4.4,22,0.058,1777,credit_card,0,0,1,0,0
ORD_07119,979.42,3,408.09,20,4,Clothing,3.6,0,0.0,30,gift_card,1,1,1,0,0
ORD_07120,532.69,2,332.93,20,2,Books,3.4,42,0.153,657,credit_card,0,0,1,0,0
ORD_07121,794.25,2,567.32,30,3,Beauty,4.2,76,0.316,1016,paypal,0,0,1,0,0
ORD_07122,2648.38,4,735.66,10,2,Clothing,2.5,17,0.361,201,credit_card,0,0,1,0,1
ORD_07123,5687.22,6,947.87,0,1,Toys,4.2,56,0.348,250,credit_card,0,0,0,1,1
ORD_07124,700.22,1,700.22,0,3,Clothing,4.8,0,0.0,11,paypal,1,1,0,1,0
ORD_07125,40.12,1,40.12,0,5,Books,2.6,52,0.025,1402,debit_card,0,0,0,1,1
ORD_07126,435.11,3,170.63,15,4,Clothing,4.5,2,0.007,676,credit_card,0,1,1,1,0
ORD_07127,342.19,4,90.05,5,6,Home,2.3,0,0.0,5,paypal,1,0,0,1,0
ORD_07128,969.0,2,484.5,0,3,Electronics,3.1,75,0.168,679,credit_card,0,0,0,0,0
ORD_07129,393.19,1,393.19,0,5,Clothing,2.5,46,0.145,1777,credit_card,0,1,0,0,1
ORD_07130,4483.16,6,786.52,5,5,Home,2.3,14,0.468,667,credit_card,0,0,0,0,1
ORD_07131,113.3,1,113.3,0,3,Electronics,4.0,0,0.0,27,credit_card,1,0,0,1,0
ORD_07132,372.15,1,372.15,0,5,Toys,2.6,21,0.222,716,credit_card,0,0,0,0,0
ORD_07133,1034.8,8,129.35,0,4,Electronics,3.7,0,0.0,8,apple_pay,1,0,0,0,0
ORD_07134,2024.97,5,809.99,50,2,Books,4.0,13,0.335,1061,paypal,0,0,1,1,0
ORD_07135,2269.6,5,477.81,5,4,Toys,2.4,0,0.0,0,credit_card,1,0,0,1,0
ORD_07136,1161.11,1,1161.11,0,2,Clothing,3.7,76,0.423,343,credit_card,0,1,0,0,1
ORD_07137,81.73,1,116.76,30,3,Clothing,4.7,70,0.438,880,credit_card,0,1,1,0,0
ORD_07138,1031.72,2,515.86,0,2,Sports,4.2,28,0.352,145,credit_card,0,0,0,1,1
ORD_07139,647.57,1,647.57,0,2,Clothing,4.6,11,0.497,1584,paypal,0,0,0,0,0
ORD_07140,1020.98,2,537.36,5,5,Electronics,2.6,10,0.048,1014,gift_card,0,0,0,0,0
ORD_07141,3925.16,4,981.29,0,2,Clothing,2.7,0,0.0,21,paypal,1,1,0,1,0
ORD_07142,5279.65,7,838.04,10,3,Beauty,3.3,7,0.308,171,paypal,0,0,1,0,1
ORD_07143,130.22,1,162.78,20,1,Toys,3.4,52,0.479,216,credit_card,0,0,1,0,1
ORD_07144,268.58,1,298.42,10,6,Electronics,4.2,30,0.568,1143,paypal,0,0,1,1,0
ORD_07145,2366.28,2,1183.14,0,1,Home,3.7,1,0.417,780,debit_card,0,0,0,0,1
ORD_07146,970.14,1,1021.2,5,2,Clothing,4.6,0,0.0,7,credit_card,1,0,0,0,1
ORD_07147,899.16,1,999.07,10,1,Beauty,5.0,0,0.0,21,credit_card,1,0,1,0,0
ORD_07148,3206.7,3,1068.9,0,6,Clothing,4.9,0,0.0,2,credit_card,1,0,0,0,1
ORD_07149,451.9,1,531.65,15,4,Beauty,4.6,0,0.0,24,gift_card,1,0,1,0,0
ORD_07150,652.38,2,326.19,0,7,Clothing,3.7,77,0.317,1433,paypal,0,1,0,0,1
ORD_07151,718.36,1,845.13,15,1,Home,3.2,0,0.0,20,debit_card,1,0,1,1,0
ORD_07152,1938.98,2,969.49,0,4,Electronics,3.0,0,0.0,14,debit_card,1,0,0,0,0
ORD_07153,1765.48,2,980.82,10,3,Toys,3.0,0,0.0,4,paypal,1,0,1,0,0
ORD_07154,663.39,1,663.39,0,5,Beauty,2.6,45,0.422,1272,credit_card,0,0,0,1,0
ORD_07155,426.21,1,426.21,0,3,Home,2.3,77,0.384,382,credit_card,0,0,0,0,0
ORD_07156,2115.9,3,742.42,5,3,Sports,3.8,57,0.398,1174,credit_card,0,0,0,0,1
ORD_07157,300.48,2,187.8,20,2,Sports,2.8,45,0.182,1094,credit_card,0,0,1,0,1
ORD_07158,3918.04,5,1119.44,30,10,Home,4.0,0,0.0,26,credit_card,1,0,1,0,0
ORD_07159,296.55,1,296.55,0,3,Toys,4.7,37,0.558,1243,paypal,0,0,0,0,0
ORD_07160,575.47,1,575.47,0,3,Books,4.3,0,0.0,22,credit_card,1,0,0,0,0
ORD_07161,405.56,1,540.74,25,4,Books,2.8,80,0.28,1605,apple_pay,0,0,1,0,1
ORD_07162,418.92,1,418.92,0,5,Home,3.3,64,0.387,1716,debit_card,0,0,0,0,1
ORD_07163,1119.08,1,1119.08,0,5,Sports,4.7,0,0.0,29,credit_card,1,0,0,1,0
ORD_07164,643.24,2,321.62,0,5,Clothing,3.8,18,0.441,1573,paypal,0,1,0,0,1
ORD_07165,204.56,1,227.29,10,3,Clothing,3.2,36,0.035,1567,credit_card,0,1,1,1,1
ORD_07166,571.46,1,571.46,0,2,Clothing,2.1,0,0.0,25,debit_card,1,1,0,1,1
ORD_07167,1083.07,4,318.55,15,1,Clothing,3.3,0,0.0,10,paypal,1,0,1,0,1
ORD_07168,439.79,1,439.79,0,4,Clothing,2.3,14,0.335,528,credit_card,0,0,0,1,0
ORD_07169,1298.41,3,577.07,25,10,Clothing,3.3,63,0.011,1263,credit_card,0,1,1,1,0
ORD_07170,645.58,1,645.58,0,3,Electronics,2.6,8,0.161,70,credit_card,0,0,0,0,1
ORD_07171,615.13,2,341.74,10,1,Books,3.9,48,0.134,548,debit_card,0,0,1,0,0
ORD_07172,2088.06,2,1044.03,0,2,Electronics,2.3,0,0.0,4,credit_card,1,0,0,0,1
ORD_07173,4646.28,4,1161.57,0,2,Electronics,2.3,0,0.0,4,apple_pay,1,0,0,0,0
ORD_07174,747.36,1,934.2,20,4,Clothing,2.9,80,0.511,675,credit_card,0,0,1,0,1
ORD_07175,474.73,1,527.48,10,3,Clothing,2.6,66,0.255,809,credit_card,0,0,1,0,1
ORD_07176,426.68,2,224.57,5,6,Books,3.0,12,0.012,1439,credit_card,0,0,0,0,0
ORD_07177,114.61,1,134.83,15,5,Home,2.0,0,0.0,21,credit_card,1,0,1,0,0
ORD_07178,938.83,2,521.57,10,3,Beauty,4.2,27,0.555,1726,apple_pay,0,0,1,0,1
ORD_07179,383.58,3,134.59,5,3,Clothing,3.1,7,0.28,1260,debit_card,0,0,0,0,1
ORD_07180,559.55,1,559.55,0,6,Clothing,2.5,49,0.228,81,credit_card,0,1,0,0,0
ORD_07181,618.38,2,386.49,20,5,Toys,3.3,50,0.071,373,credit_card,0,0,1,0,0
ORD_07182,705.75,1,830.3,15,6,Books,2.1,0,0.0,15,debit_card,1,0,1,0,1
ORD_07183,109.34,1,109.34,0,6,Electronics,3.0,23,0.146,558,debit_card,0,0,0,0,0
ORD_07184,208.74,2,104.37,0,2,Toys,4.2,78,0.19,881,gift_card,0,0,0,1,0
ORD_07185,771.76,1,964.7,20,6,Books,4.6,48,0.23,423,credit_card,0,0,1,0,0
ORD_07186,677.51,3,250.93,10,4,Clothing,4.6,3,0.535,170,paypal,0,0,1,1,1
ORD_07187,760.3,2,380.15,0,1,Toys,4.2,0,0.0,26,credit_card,1,0,0,0,0
ORD_07188,838.52,1,882.65,5,3,Clothing,2.9,0,0.0,2,paypal,1,0,0,0,0
ORD_07189,800.37,3,266.79,0,3,Sports,2.9,0,0.0,9,credit_card,1,0,0,1,0
ORD_07190,571.82,1,714.77,20,5,Books,3.4,56,0.554,200,debit_card,0,0,1,0,1
ORD_07191,1725.38,2,1078.36,20,4,Sports,3.9,33,0.353,1105,paypal,0,0,1,0,1
ORD_07192,620.07,2,326.35,5,5,Books,4.5,79,0.073,1392,credit_card,0,0,0,1,0
ORD_07193,810.16,1,1012.7,20,2,Beauty,4.9,0,0.0,4,credit_card,1,0,1,0,0
ORD_07194,687.66,1,859.57,20,6,Clothing,3.4,30,0.042,324,apple_pay,0,1,1,1,0
ORD_07195,538.76,1,567.12,5,10,Toys,4.4,0,0.0,13,debit_card,1,0,0,0,0
ORD_07196,55.72,2,37.15,25,3,Clothing,4.8,71,0.228,1161,paypal,0,0,1,0,0
ORD_07197,421.61,1,527.01,20,4,Sports,4.2,0,0.0,18,debit_card,1,0,1,0,0
ORD_07198,128.94,3,42.98,0,6,Clothing,2.6,2,0.107,1015,credit_card,0,1,0,0,0
ORD_07199,975.38,1,975.38,0,6,Toys,4.8,45,0.184,78,credit_card,0,0,0,0,0
ORD_07200,1439.05,2,799.47,10,2,Home,2.6,73,0.209,632,apple_pay,0,0,1,0,0
ORD_07201,326.76,1,326.76,0,3,Clothing,3.7,7,0.147,1048,debit_card,0,0,0,0,0
ORD_07202,914.48,1,914.48,0,4,Beauty,2.4,34,0.535,1626,gift_card,0,0,0,0,1
ORD_07203,469.44,2,391.2,40,7,Books,2.1,6,0.479,1535,credit_card,0,0,1,0,1
ORD_07204,882.19,2,464.31,5,3,Home,3.4,74,0.543,267,credit_card,0,0,0,1,1
ORD_07205,856.52,1,856.52,0,5,Toys,3.5,64,0.377,396,credit_card,0,0,0,0,0
ORD_07206,235.37,3,104.61,25,2,Electronics,4.5,17,0.183,557,paypal,0,0,1,0,0
ORD_07207,331.36,2,165.68,0,2,Sports,3.8,77,0.065,263,paypal,0,0,0,0,0
ORD_07208,2766.11,4,864.41,20,3,Clothing,4.2,15,0.159,399,credit_card,0,1,1,0,0
ORD_07209,4387.71,4,1154.66,5,6,Clothing,3.7,77,0.482,334,apple_pay,0,1,0,0,1
ORD_07210,872.78,2,436.39,0,14,Electronics,4.2,0,0.0,22,credit_card,1,0,0,1,0
ORD_07211,234.23,1,312.31,25,4,Clothing,3.9,36,0.376,126,credit_card,0,0,1,1,1
ORD_07212,156.85,1,156.85,0,6,Books,2.7,33,0.315,1498,credit_card,0,0,0,0,0
ORD_07213,1462.95,3,487.65,0,2,Clothing,3.0,50,0.093,1742,debit_card,0,1,0,1,1
ORD_07214,729.98,2,429.4,15,4,Clothing,4.8,25,0.411,1279,credit_card,0,0,1,0,0
ORD_07215,856.4,2,475.78,10,3,Toys,3.8,57,0.101,1601,credit_card,0,0,1,0,0
ORD_07216,118.69,4,32.97,10,3,Electronics,4.3,9,0.416,433,gift_card,0,0,1,0,0
ORD_07217,1379.26,2,862.04,20,3,Clothing,4.2,0,0.0,17,credit_card,1,0,1,0,1
ORD_07218,3861.52,4,965.38,0,7,Home,3.8,23,0.441,1022,credit_card,0,0,0,1,1
ORD_07219,2230.18,4,696.93,20,2,Electronics,3.2,44,0.245,1796,credit_card,0,0,1,0,0
ORD_07220,3667.53,8,482.57,5,3,Books,3.5,32,0.16,753,apple_pay,0,0,0,1,0
ORD_07221,2941.36,5,735.34,20,6,Home,4.2,55,0.477,457,credit_card,0,0,1,0,0
ORD_07222,859.17,1,904.39,5,3,Electronics,3.0,0,0.0,9,paypal,1,0,0,1,0
ORD_07223,907.9,2,477.84,5,5,Toys,3.3,2,0.579,961,debit_card,0,0,0,0,0
ORD_07224,1317.92,2,823.7,20,3,Electronics,4.1,0,0.0,23,credit_card,1,0,1,0,0
ORD_07225,5792.4,8,724.05,0,3,Clothing,2.5,0,0.0,12,debit_card,1,0,0,1,0
ORD_07226,594.37,1,594.37,0,4,Home,3.9,65,0.324,869,credit_card,0,0,0,0,0
ORD_07227,496.3,2,275.72,10,5,Clothing,3.2,0,0.0,27,apple_pay,1,0,1,0,1
ORD_07228,2313.48,2,1156.74,0,2,Sports,4.0,69,0.444,1761,apple_pay,0,0,0,1,1
ORD_07229,34.87,1,43.59,20,2,Beauty,4.6,37,0.1,997,credit_card,0,0,1,0,0
ORD_07230,758.64,2,474.15,20,3,Clothing,4.7,59,0.326,1099,credit_card,0,0,1,0,0
ORD_07231,4777.68,4,1194.42,0,7,Books,2.6,26,0.552,123,credit_card,0,0,0,0,1
ORD_07232,3154.5,3,1051.5,0,2,Clothing,3.7,5,0.452,673,debit_card,0,1,0,0,0
ORD_07233,498.65,1,664.87,25,3,Home,2.8,28,0.072,1087,gift_card,0,0,1,1,1
ORD_07234,2926.35,5,585.27,0,5,Clothing,4.1,57,0.21,881,debit_card,0,1,0,0,0
ORD_07235,983.33,1,1156.86,15,3,Beauty,4.9,28,0.52,1090,apple_pay,0,0,1,0,1
ORD_07236,2311.11,3,1027.16,25,2,Beauty,2.6,43,0.563,489,paypal,0,0,1,0,1
ORD_07237,490.23,1,516.03,5,2,Books,2.6,23,0.482,529,credit_card,0,0,0,1,0
ORD_07238,1237.54,2,618.77,0,4,Home,4.4,8,0.12,595,credit_card,0,0,0,0,1
ORD_07239,3256.26,3,1085.42,0,4,Sports,4.5,51,0.195,485,credit_card,0,0,0,0,0
ORD_07240,2043.83,3,801.5,15,4,Home,3.0,52,0.453,874,credit_card,0,0,1,0,1
ORD_07241,483.9,1,483.9,0,7,Home,2.1,6,0.442,91,paypal,0,0,0,0,1
ORD_07242,4436.46,6,739.41,0,3,Beauty,4.1,0,0.0,30,credit_card,1,0,0,0,0
ORD_07243,1834.7,2,965.63,5,2,Toys,2.8,42,0.052,1315,credit_card,0,0,0,0,0
ORD_07244,2206.94,4,649.1,15,3,Sports,3.6,34,0.492,1730,apple_pay,0,0,1,1,0
ORD_07245,203.76,1,203.76,0,5,Beauty,2.3,0,0.0,20,credit_card,1,0,0,0,0
ORD_07246,218.88,2,109.44,0,2,Books,4.9,52,0.262,389,credit_card,0,0,0,0,0
ORD_07247,3891.2,5,819.2,5,2,Toys,4.6,17,0.563,881,apple_pay,0,0,0,0,1
ORD_07248,3028.29,3,1009.43,0,4,Clothing,4.2,63,0.245,1312,credit_card,0,1,0,0,1
ORD_07249,756.4,1,889.88,15,2,Electronics,3.5,61,0.056,1196,credit_card,0,0,1,0,1
ORD_07250,48.04,4,14.13,15,1,Electronics,4.4,66,0.106,450,paypal,0,0,1,0,1
ORD_07251,259.59,1,346.12,25,3,Books,2.3,57,0.332,425,apple_pay,0,0,1,0,1
ORD_07252,822.62,2,411.31,0,5,Electronics,3.8,0,0.0,0,credit_card,1,0,0,0,0
ORD_07253,790.39,1,878.21,10,3,Clothing,3.2,0,0.0,14,credit_card,1,0,1,1,0
ORD_07254,766.72,1,851.91,10,6,Books,4.9,32,0.056,1605,paypal,0,0,1,1,0
ORD_07255,1650.82,2,1100.55,25,5,Beauty,3.5,0,0.0,2,credit_card,1,0,1,0,0
ORD_07256,1053.3,2,526.65,0,4,Sports,2.3,0,0.0,9,gift_card,1,0,0,0,0
ORD_07257,474.65,1,499.63,5,3,Clothing,4.2,13,0.03,681,debit_card,0,0,0,0,1
ORD_07258,519.75,3,182.37,5,3,Clothing,2.8,0,0.0,7,credit_card,1,0,0,0,1
ORD_07259,2413.15,3,893.76,10,4,Beauty,4.4,33,0.419,1071,credit_card,0,0,1,0,0
ORD_07260,497.0,3,194.9,15,4,Clothing,2.4,0,0.0,13,credit_card,1,0,1,1,0
ORD_07261,3485.66,6,611.52,5,3,Sports,4.5,0,0.0,7,credit_card,1,0,0,1,0
ORD_07262,424.37,2,303.12,30,4,Beauty,2.1,25,0.524,934,paypal,0,0,1,0,1
ORD_07263,320.11,1,320.11,0,3,Home,3.5,51,0.243,237,apple_pay,0,0,0,0,0
ORD_07264,809.31,1,809.31,0,5,Clothing,2.9,50,0.278,1668,credit_card,0,1,0,0,0
ORD_07265,18.54,1,19.52,5,1,Home,2.6,0,0.0,26,debit_card,1,0,0,0,1
ORD_07266,1806.7,2,1129.19,20,3,Toys,3.1,50,0.27,410,credit_card,0,0,1,1,0
ORD_07267,1018.3,1,1131.44,10,4,Clothing,2.4,0,0.0,0,credit_card,1,0,1,1,0
ORD_07268,1284.53,2,676.07,5,4,Books,3.1,78,0.089,271,paypal,0,0,0,0,1
ORD_07269,858.38,2,429.19,0,7,Clothing,4.0,42,0.286,1583,debit_card,0,0,0,0,0
ORD_07270,874.85,3,364.52,20,4,Sports,4.5,31,0.369,1161,debit_card,0,0,1,0,0
ORD_07271,912.13,1,1073.09,15,6,Home,2.9,71,0.252,465,paypal,0,0,1,0,1
ORD_07272,1036.04,1,1151.16,10,5,Clothing,4.2,48,0.369,546,debit_card,0,1,1,0,0
ORD_07273,1769.14,3,620.75,5,4,Beauty,3.5,38,0.529,1690,apple_pay,0,0,0,0,0
ORD_07274,1427.9,2,892.44,20,1,Home,2.3,11,0.32,1780,apple_pay,0,0,1,1,0
ORD_07275,1022.64,6,170.44,0,6,Beauty,2.6,1,0.022,1764,credit_card,0,0,0,1,0
ORD_07276,842.95,1,1053.69,20,2,Home,4.5,65,0.497,234,credit_card,0,0,1,1,0
ORD_07277,635.23,1,635.23,0,5,Sports,2.5,0,0.0,5,apple_pay,1,0,0,0,1
ORD_07278,289.22,2,152.22,5,2,Home,3.4,13,0.501,1430,credit_card,0,0,0,0,0
ORD_07279,954.56,2,477.28,0,4,Clothing,3.3,11,0.487,496,paypal,0,0,0,0,0
ORD_07280,78.58,1,92.45,15,3,Clothing,2.5,0,0.0,21,apple_pay,1,1,1,0,0
ORD_07281,1401.61,5,400.46,30,2,Clothing,4.0,62,0.352,379,apple_pay,0,0,1,0,1
ORD_07282,357.21,3,132.3,10,6,Clothing,3.2,35,0.296,451,apple_pay,0,1,1,0,1
ORD_07283,998.7,2,499.35,0,4,Books,3.4,1,0.191,1426,debit_card,0,0,0,1,0
ORD_07284,1345.5,2,672.75,0,5,Clothing,2.8,78,0.099,552,apple_pay,0,1,0,0,1
ORD_07285,300.37,1,300.37,0,4,Clothing,3.9,0,0.0,19,credit_card,1,0,0,0,0
ORD_07286,183.4,1,262.0,30,5,Beauty,3.3,57,0.04,1277,paypal,0,0,1,0,1
ORD_07287,2240.34,6,373.39,0,2,Clothing,2.6,78,0.291,654,credit_card,0,1,0,0,1
ORD_07288,2523.37,3,934.58,10,5,Sports,2.9,0,0.0,28,credit_card,1,0,1,0,0
ORD_07289,202.98,2,135.32,25,2,Clothing,4.5,25,0.092,1360,credit_card,0,1,1,0,0
ORD_07290,304.34,1,380.42,20,7,Books,2.6,39,0.0,859,debit_card,0,0,1,0,1
ORD_07291,623.24,3,230.83,10,2,Clothing,2.6,40,0.09,1034,credit_card,0,1,1,1,0
ORD_07292,1214.14,4,319.51,5,2,Beauty,2.6,0,0.0,25,credit_card,1,0,0,0,0
ORD_07293,2582.25,3,860.75,0,6,Clothing,3.5,64,0.313,197,debit_card,0,0,0,1,1
ORD_07294,626.86,1,737.48,15,2,Clothing,4.4,0,0.0,3,apple_pay,1,0,1,0,0
ORD_07295,2137.16,3,949.85,25,3,Clothing,2.9,51,0.146,1088,credit_card,0,1,1,0,0
ORD_07296,320.12,1,640.24,50,14,Home,2.0,53,0.546,1704,paypal,0,0,1,0,0
ORD_07297,825.55,1,869.0,5,4,Toys,2.1,11,0.44,1004,credit_card,0,0,0,0,0
ORD_07298,447.97,1,639.96,30,4,Home,3.1,71,0.141,655,paypal,0,0,1,0,1
ORD_07299,1502.29,2,883.7,15,3,Clothing,4.9,47,0.24,1009,credit_card,0,0,1,0,1
ORD_07300,1096.49,4,288.55,5,2,Clothing,4.6,33,0.214,1375,credit_card,0,0,0,0,1
ORD_07301,225.31,1,225.31,0,4,Books,3.1,7,0.56,1346,apple_pay,0,0,0,0,1
ORD_07302,1322.24,2,661.12,0,3,Clothing,3.2,0,0.0,23,apple_pay,1,1,0,0,0
ORD_07303,397.1,3,165.46,20,2,Home,4.8,0,0.0,22,credit_card,1,0,1,0,0
ORD_07304,623.88,2,311.94,0,5,Beauty,3.5,60,0.504,1681,credit_card,0,0,0,0,0
ORD_07305,793.7,2,396.85,0,2,Clothing,2.3,53,0.552,205,credit_card,0,1,0,0,0
ORD_07306,666.24,1,701.31,5,3,Home,2.2,0,0.0,24,debit_card,1,0,0,0,0
ORD_07307,858.81,1,1073.51,20,5,Clothing,4.3,17,0.074,1154,credit_card,0,0,1,0,1
ORD_07308,1066.73,1,1122.87,5,4,Clothing,2.8,77,0.036,602,paypal,0,1,0,1,0
ORD_07309,320.7,1,337.58,5,4,Beauty,4.9,53,0.533,1379,debit_card,0,0,0,1,1
ORD_07310,4922.94,6,820.49,0,3,Clothing,3.5,0,0.0,30,credit_card,1,0,0,0,0
ORD_07311,985.25,3,437.89,25,4,Electronics,3.4,23,0.128,320,credit_card,0,0,1,0,0
ORD_07312,1494.63,2,786.65,5,2,Books,3.8,53,0.36,1546,paypal,0,0,0,1,0
ORD_07313,2736.38,3,1073.09,15,4,Books,3.8,42,0.357,502,credit_card,0,0,1,0,0
ORD_07314,1713.96,3,571.32,0,2,Electronics,5.0,29,0.591,1365,debit_card,0,0,0,0,1
ORD_07315,2195.03,4,577.64,5,7,Home,2.2,0,0.0,20,credit_card,1,0,0,0,0
ORD_07316,1755.1,2,877.55,0,3,Electronics,2.2,32,0.071,548,apple_pay,0,0,0,0,0
ORD_07317,49.68,3,17.43,5,2,Clothing,2.4,14,0.434,374,credit_card,0,0,0,0,1
ORD_07318,608.55,1,608.55,0,2,Electronics,4.6,31,0.138,1767,credit_card,0,0,0,0,0
ORD_07319,220.71,1,245.23,10,2,Clothing,4.1,41,0.295,479,credit_card,0,0,1,1,0
ORD_07320,351.84,1,390.93,10,6,Home,2.3,73,0.419,710,gift_card,0,0,1,0,0
ORD_07321,2180.74,3,908.64,20,1,Home,4.3,76,0.026,766,paypal,0,0,1,0,0
ORD_07322,879.8,4,219.95,0,4,Clothing,4.8,0,0.0,0,credit_card,1,1,0,0,0
ORD_07323,207.28,1,276.38,25,4,Clothing,3.0,25,0.055,1122,paypal,0,1,1,1,0
ORD_07324,147.65,2,82.03,10,4,Toys,3.8,48,0.176,445,paypal,0,0,1,1,0
ORD_07325,686.43,3,228.81,0,6,Clothing,2.0,13,0.426,859,apple_pay,0,0,0,1,0
ORD_07326,195.97,1,391.93,50,6,Sports,3.1,80,0.188,1656,credit_card,0,0,1,0,1
ORD_07327,363.69,1,363.69,0,5,Toys,2.8,0,0.0,28,credit_card,1,0,0,1,0
ORD_07328,3603.97,5,758.73,5,6,Clothing,4.1,48,0.224,381,credit_card,0,0,0,0,0
ORD_07329,223.6,1,223.6,0,4,Beauty,2.0,8,0.136,203,gift_card,0,0,0,0,0
ORD_07330,1183.78,2,591.89,0,5,Sports,4.7,70,0.513,534,debit_card,0,0,0,0,1
ORD_07331,292.35,1,417.64,30,3,Clothing,3.6,0,0.0,21,debit_card,1,1,1,0,0
ORD_07332,421.02,2,247.66,15,2,Beauty,2.2,47,0.481,551,credit_card,0,0,1,0,1
ORD_07333,359.77,1,399.74,10,3,Beauty,2.1,19,0.098,807,credit_card,0,0,1,0,1
ORD_07334,2935.05,5,782.68,25,6,Home,4.7,0,0.0,24,paypal,1,0,1,1,0
ORD_07335,544.89,1,544.89,0,4,Electronics,4.2,72,0.456,1358,credit_card,0,0,0,0,1
ORD_07336,620.96,1,689.95,10,2,Electronics,3.3,2,0.499,917,debit_card,0,0,1,0,1
ORD_07337,4731.48,4,1182.87,0,3,Home,3.5,52,0.206,162,paypal,0,0,0,0,0
ORD_07338,1603.99,3,594.07,10,3,Clothing,2.4,11,0.353,953,paypal,0,1,1,0,1
ORD_07339,2619.62,3,970.23,10,2,Beauty,3.3,2,0.487,241,credit_card,0,0,1,0,1
ORD_07340,992.35,2,620.22,20,3,Toys,3.0,0,0.0,21,apple_pay,1,0,1,1,0
ORD_07341,730.08,1,768.51,5,6,Beauty,4.4,0,0.0,20,paypal,1,0,0,1,1
ORD_07342,328.29,3,109.43,0,4,Clothing,3.5,78,0.251,1470,credit_card,0,1,0,1,0
ORD_07343,833.95,2,438.92,5,4,Clothing,2.3,0,0.0,25,credit_card,1,0,0,1,0
ORD_07344,1498.8,2,749.4,0,5,Books,2.1,57,0.565,1541,credit_card,0,0,0,1,0
ORD_07345,969.96,1,969.96,0,4,Clothing,3.4,73,0.084,893,credit_card,0,0,0,0,0
ORD_07346,523.88,1,523.88,0,5,Home,2.6,8,0.151,254,credit_card,0,0,0,0,1
ORD_07347,241.3,4,120.65,50,5,Electronics,4.9,31,0.442,1637,paypal,0,0,1,0,1
ORD_07348,1007.27,2,530.14,5,2,Clothing,3.0,75,0.364,1193,credit_card,0,0,0,0,1
ORD_07349,900.14,2,473.76,5,4,Beauty,2.0,7,0.556,938,credit_card,0,0,0,0,0
ORD_07350,92.71,1,103.01,10,6,Books,2.8,34,0.367,1428,credit_card,0,0,1,0,0
ORD_07351,976.16,4,244.04,0,2,Home,4.6,52,0.516,498,debit_card,0,0,0,0,1
ORD_07352,1592.17,2,884.54,10,4,Books,3.7,0,0.0,11,apple_pay,1,0,1,0,0
ORD_07353,229.23,3,101.88,25,2,Sports,3.1,0,0.0,20,debit_card,1,0,1,1,0
ORD_07354,1890.38,2,945.19,0,5,Clothing,4.8,15,0.575,142,credit_card,0,0,0,0,1
ORD_07355,1105.09,1,1105.09,0,3,Electronics,3.3,0,0.0,5,credit_card,1,0,0,0,0
ORD_07356,391.63,1,391.63,0,3,Sports,4.6,17,0.467,605,credit_card,0,0,0,0,0
ORD_07357,334.32,8,55.72,25,5,Clothing,3.0,0,0.0,15,credit_card,1,0,1,0,1
ORD_07358,1595.54,2,1063.69,25,6,Books,2.2,0,0.0,24,credit_card,1,0,1,0,0
ORD_07359,1955.34,2,977.67,0,5,Electronics,2.0,0,0.0,20,credit_card,1,0,0,0,1
ORD_07360,578.8,1,609.26,5,3,Clothing,3.7,58,0.424,270,paypal,0,0,0,0,1
